ISO3Code,Age,Pop2020,Sex
IRL,80,48452,Female
ISR,80,72517,Female
ITA,80,1344033,Female
CIV,80,28218,Female
JAM,80,16936,Female
JPN,80,3129208,Female
KAZ,80,151792,Female
JOR,80,23444,Female
KEN,80,65195,Female
PRK,80,234925,Female
KOR,80,679943,Female
KWT,80,3524,Female
KGZ,80,23622,Female
LAO,80,16173,Female
LBN,80,36248,Female
LSO,80,7544,Female
LVA,80,35036,Female
LBR,80,8595,Female
LBY,80,19708,Female
LTU,80,55337,Female
LUX,80,7013,Female
MDG,80,41245,Female
MWI,80,28719,Female
MYS,80,119976,Female
MDV,80,1338,Female
MLI,80,20571,Female
MLT,80,6742,Female
MRT,80,7861,Female
MUS,80,9492,Female
MEX,80,602438,Female
MNG,80,8356,Female
MDA,80,37753,Female
MNE,80,8086,Female
MAR,80,186224,Female
MOZ,80,52682,Female
OMN,80,5823,Female
NAM,80,6346,Female
NPL,80,82646,Female
NLD,80,245836,Female
VUT,80,568,Female
NZL,80,53904,Female
NIC,80,25087,Female
NER,80,24109,Female
NGA,80,179349,Female
NOR,80,64442,Female
FSM,80,175,Female
PAK,80,466969,Female
PAN,80,24336,Female
PNG,80,10863,Female
PRY,80,29825,Female
PER,80,184203,Female
PHL,80,378173,Female
POL,80,584927,Female
PRT,80,213364,Female
GNB,80,2456,Female
TLS,80,3176,Female
QAT,80,1265,Female
ROU,80,353460,Female
RUS,80,2565340,Female
RWA,80,16257,Female
LCA,80,1211,Female
VCT,80,771,Female
STP,80,456,Female
SAU,80,56036,Female
SEN,80,26922,Female
SRB,80,125862,Female
SYC,80,624,Female
SLE,80,11291,Female
SGP,80,42636,Female
SVK,80,67974,Female
VNM,80,562519,Female
SVN,80,36590,Female
SOM,80,20311,Female
ZAF,80,202849,Female
ZWE,80,30854,Female
ESP,80,757756,Female
SSD,80,19037,Female
SDN,80,79470,Female
SUR,80,2950,Female
SWZ,80,3726,Female
SWE,80,149644,Female
CHE,80,130571,Female
SYR,80,48881,Female
TJK,80,16933,Female
THA,80,633731,Female
TGO,80,9111,Female
TON,80,392,Female
TTO,80,9733,Female
ARE,80,2754,Female
TUN,80,70645,Female
TUR,80,521526,Female
TKM,80,20416,Female
UGA,80,42317,Female
UKR,80,867345,Female
MKD,80,20549,Female
EGY,80,291316,Female
GBR,80,969611,Female
TZA,80,77358,Female
USA,80,3655579,Female
BFA,80,22988,Female
URY,80,46053,Female
UZB,80,98632,Female
VEN,80,135573,Female
WSM,80,576,Female
YEM,80,40714,Female
ZMB,80,22541,Female
AFG,85,14275,Female
ALB,85,12885,Female
DZA,85,90055,Female
AGO,85,12652,Female
ATG,85,293,Female
AZE,85,23044,Female
ARG,85,251280,Female
AUS,85,192294,Female
AUT,85,90259,Female
BHS,85,791,Female
BHR,85,746,Female
BGD,85,265965,Female
ARM,85,13987,Female
BRB,85,2252,Female
BEL,85,138297,Female
BTN,85,1348,Female
BOL,85,35052,Female
BIH,85,15897,Female
BWA,85,2223,Female
BRA,85,752233,Female
BLZ,85,673,Female
SLB,85,593,Female
BRN,85,507,Female
BGR,85,67286,Female
MMR,85,72691,Female
BDI,85,5321,Female
BLR,85,80675,Female
KHM,85,15909,Female
CMR,85,10149,Female
CAN,85,313372,Female
CPV,85,1450,Female
CAF,85,2538,Female
LKA,85,67932,Female
TCD,85,7029,Female
CHL,85,104882,Female
CHN,85,4738693,Female
COL,85,166494,Female
COM,85,480,Female
COG,85,2272,Female
COD,85,49610,Female
CRI,85,19497,Female
HRV,85,51508,Female
CUB,85,70939,Female
CYP,85,7198,Female
CZE,85,96063,Female
BEN,85,8184,Female
DNK,85,47837,Female
DOM,85,29842,Female
ECU,85,47230,Female
SLV,85,22372,Female
GNQ,85,453,Female
ETH,85,84730,Female
ERI,85,3558,Female
EST,85,17631,Female
FJI,85,709,Female
FIN,85,62428,Female
FRA,85,854083,Female
DJI,85,883,Female
GAB,85,1865,Female
GEO,85,25752,Female
GMB,85,665,Female
PSE,85,3268,Female
DEU,85,1022253,Female
GHA,85,12362,Female
KIR,85,110,Female
GRC,85,155597,Female
GRD,85,441,Female
GTM,85,33559,Female
GIN,85,5092,Female
GUY,85,1286,Female
HTI,85,16100,Female
HND,85,18789,Female
HUN,85,95391,Female
ISL,85,2529,Female
IND,85,1955555,Female
IDN,85,384796,Female
IRN,85,115360,Female
IRQ,85,30321,Female
IRL,85,26790,Female
ISR,85,51177,Female
ITA,85,893202,Female
CIV,85,7948,Female
JAM,85,9440,Female
JPN,85,2347551,Female
KAZ,85,45241,Female
JOR,85,9426,Female
KEN,85,24571,Female
PRK,85,90149,Female
KOR,85,379182,Female
KWT,85,918,Female
KGZ,85,11637,Female
LAO,85,6183,Female
LBN,85,20380,Female
LSO,85,3729,Female
LVA,85,26638,Female
LBR,85,2647,Female
LBY,85,8422,Female
LTU,85,42104,Female
LUX,85,5220,Female
MDG,85,16728,Female
MWI,85,9465,Female
MYS,85,52115,Female
MDV,85,560,Female
MLI,85,5890,Female
MLT,85,4218,Female
MRT,85,2897,Female
MUS,85,5282,Female
MEX,85,361118,Female
MNG,85,3963,Female
MDA,85,18604,Female
MNE,85,4063,Female
MAR,85,73835,Female
MOZ,85,17563,Female
OMN,85,3072,Female
NAM,85,2622,Female
NPL,85,31290,Female
NLD,85,161076,Female
VUT,85,152,Female
NZL,85,32294,Female
NIC,85,13669,Female
NER,85,6464,Female
NGA,85,41370,Female
NOR,85,43723,Female
FSM,85,66,Female
PAK,85,171740,Female
PAN,85,14602,Female
PNG,85,3341,Female
PRY,85,14179,Female
PER,85,103410,Female
PHL,85,165698,Female
POL,85,391930,Female
PRT,85,145608,Female
GNB,85,724,Female
TLS,85,1039,Female
QAT,85,520,Female
ROU,85,181296,Female
RUS,85,1070686,Female
RWA,85,9937,Female
LCA,85,633,Female
VCT,85,482,Female
STP,85,177,Female
SAU,85,24394,Female
SEN,85,8519,Female
SRB,85,66892,Female
SYC,85,346,Female
SLE,85,3952,Female
SGP,85,25481,Female
SVK,85,40222,Female
VNM,85,416160,Female
SVN,85,25766,Female
SOM,85,6851,Female
ZAF,85,75492,Female
ZWE,85,11763,Female
ESP,85,660685,Female
SSD,85,7090,Female
SDN,85,31973,Female
SUR,85,1380,Female
SWZ,85,1471,Female
SWE,85,98698,Female
CHE,85,89061,Female
SYR,85,24850,Female
TJK,85,6171,Female
THA,85,349288,Female
TGO,85,2453,Female
TON,85,170,Female
TTO,85,4628,Female
ARE,85,1614,Female
TUN,85,37313,Female
TUR,85,300443,Female
TKM,85,8515,Female
UGA,85,15961,Female
UKR,85,308353,Female
MKD,85,8719,Female
EGY,85,134929,Female
GBR,85,638892,Female
TZA,85,24226,Female
USA,85,2372445,Female
BFA,85,6443,Female
URY,85,34361,Female
UZB,85,44105,Female
VEN,85,75357,Female
WSM,85,220,Female
YEM,85,15040,Female
ZMB,85,8058,Female
AFG,90,3139,Female
ALB,90,4043,Female
DZA,90,26899,Female
AGO,90,2801,Female
ATG,90,101,Female
AZE,90,6241,Female
ARG,90,114056,Female
AUS,90,100294,Female
AUT,90,47474,Female
BHS,90,242,Female
BHR,90,272,Female
BGD,90,98950,Female
ARM,90,6106,Female
BRB,90,1248,Female
BEL,90,66633,Female
BTN,90,570,Female
BOL,90,16229,Female
BIH,90,7379,Female
BWA,90,591,Female
BRA,90,349826,Female
BLZ,90,302,Female
SLB,90,144,Female
BRN,90,126,Female
BGR,90,18871,Female
MMR,90,17775,Female
BDI,90,1319,Female
BLR,90,34743,Female
KHM,90,3695,Female
CMR,90,1426,Female
CAN,90,169081,Female
CPV,90,406,Female
CAF,90,420,Female
LKA,90,23243,Female
TCD,90,1708,Female
CHL,90,53137,Female
CHN,90,1573796,Female
COL,90,70447,Female
COM,90,113,Female
COG,90,329,Female
COD,90,12062,Female
CRI,90,9004,Female
HRV,90,19324,Female
CUB,90,34117,Female
CYP,90,2957,Female
CZE,90,39094,Female
BEN,90,2148,Female
DNK,90,24683,Female
DOM,90,13464,Female
ECU,90,21406,Female
SLV,90,7839,Female
GNQ,90,64,Female
ETH,90,22462,Female
ERI,90,1018,Female
EST,90,7998,Female
FJI,90,131,Female
FIN,90,31851,Female
FRA,90,470532,Female
DJI,90,229,Female
GAB,90,323,Female
GEO,90,10273,Female
GMB,90,105,Female
PSE,90,818,Female
DEU,90,521588,Female
GHA,90,2254,Female
KIR,90,47,Female
GRC,90,61478,Female
GRD,90,172,Female
GTM,90,12874,Female
GIN,90,811,Female
GUY,90,797,Female
HTI,90,5323,Female
HND,90,8390,Female
HUN,90,34963,Female
ISL,90,1160,Female
IND,90,555797,Female
IDN,90,113431,Female
IRN,90,29181,Female
IRQ,90,7773,Female
IRL,90,12304,Female
ISR,90,26033,Female
ITA,90,453131,Female
CIV,90,1043,Female
JAM,90,3597,Female
JPN,90,1290191,Female
KAZ,90,18042,Female
JOR,90,2387,Female
KEN,90,4106,Female
PRK,90,23095,Female
KOR,90,143170,Female
KWT,90,71,Female
KGZ,90,3696,Female
LAO,90,1534,Female
LBN,90,5327,Female
LSO,90,943,Female
LVA,90,14240,Female
LBR,90,392,Female
LBY,90,2306,Female
LTU,90,20679,Female
LUX,90,2469,Female
MDG,90,4313,Female
MWI,90,1634,Female
MYS,90,14630,Female
MDV,90,163,Female
MLI,90,989,Female
MLT,90,1817,Female
MRT,90,682,Female
MUS,90,2148,Female
MEX,90,168098,Female
MNG,90,1109,Female
MDA,90,6785,Female
MNE,90,1131,Female
MAR,90,14033,Female
MOZ,90,2803,Female
OMN,90,1732,Female
NAM,90,647,Female
NPL,90,8139,Female
NLD,90,73454,Female
VUT,90,21,Female
NZL,90,17167,Female
NIC,90,5921,Female
NER,90,974,Female
NGA,90,5232,Female
NOR,90,22994,Female
FSM,90,13,Female
PAK,90,36341,Female
PAN,90,7197,Female
PNG,90,649,Female
PRY,90,6031,Female
PER,90,36747,Female
PHL,90,59191,Female
POL,90,177355,Female
PRT,90,60508,Female
GNB,90,102,Female
TLS,90,261,Female
QAT,90,259,Female
ROU,90,61734,Female
RUS,90,546478,Female
RWA,90,1108,Female
LCA,90,281,Female
VCT,90,132,Female
STP,90,67,Female
SAU,90,8321,Female
SEN,90,1492,Female
SRB,90,18589,Female
SYC,90,152,Female
SLE,90,938,Female
SGP,90,11547,Female
SVK,90,13851,Female
VNM,90,195571,Female
SVN,90,11045,Female
SOM,90,1799,Female
ZAF,90,14023,Female
ZWE,90,2487,Female
ESP,90,323320,Female
SSD,90,1648,Female
SDN,90,8937,Female
SUR,90,515,Female
SWZ,90,316,Female
SWE,90,51733,Female
CHE,90,46950,Female
SYR,90,6958,Female
TJK,90,1972,Female
THA,90,144020,Female
TGO,90,376,Female
TON,90,54,Female
TTO,90,1843,Female
ARE,90,425,Female
TUN,90,10228,Female
TUR,90,95421,Female
TKM,90,3254,Female
UGA,90,2551,Female
UKR,90,151726,Female
MKD,90,2099,Female
EGY,90,41672,Female
GBR,90,320625,Female
TZA,90,3608,Female
USA,90,1348005,Female
BFA,90,1062,Female
URY,90,20077,Female
UZB,90,16220,Female
VEN,90,33705,Female
WSM,90,84,Female
YEM,90,3727,Female
ZMB,90,1433,Female
AFG,95,414,Female
ALB,95,534,Female
DZA,95,4387,Female
AGO,95,319,Female
ATG,95,15,Female
AZE,95,1050,Female
ARG,95,28420,Female
AUS,95,30076,Female
AUT,95,13468,Female
BHS,95,42,Female
BHR,95,35,Female
BGD,95,24318,Female
ARM,95,1006,Female
BRB,95,425,Female
BEL,95,18116,Female
BTN,95,181,Female
BOL,95,5117,Female
BIH,95,1696,Female
BWA,95,62,Female
BRA,95,96880,Female
BLZ,95,38,Female
SLB,95,28,Female
BRN,95,21,Female
BGR,95,2935,Female
MMR,95,2358,Female
BDI,95,199,Female
BLR,95,5527,Female
KHM,95,521,Female
CMR,95,74,Female
CAN,95,52593,Female
CPV,95,39,Female
CAF,95,30,Female
LKA,95,3336,Female
TCD,95,253,Female
CHL,95,15114,Female
CHN,95,358816,Female
COL,95,19489,Female
COM,95,15,Female
COG,95,16,Female
COD,95,1723,Female
CRI,95,2663,Female
HRV,95,3119,Female
CUB,95,11528,Female
CYP,95,641,Female
CZE,95,8721,Female
BEN,95,356,Female
DNK,95,7813,Female
DOM,95,4771,Female
ECU,95,7576,Female
SLV,95,1762,Female
GNQ,95,3,Female
ETH,95,3432,Female
ERI,95,205,Female
EST,95,1564,Female
FJI,95,11,Female
FIN,95,8213,Female
FRA,95,156426,Female
DJI,95,34,Female
GAB,95,17,Female
GEO,95,1541,Female
GMB,95,8,Female
PSE,95,131,Female
DEU,95,158529,Female
GHA,95,212,Female
KIR,95,12,Female
GRC,95,13823,Female
GRD,95,28,Female
GTM,95,2793,Female
GIN,95,63,Female
GUY,95,387,Female
HTI,95,1323,Female
HND,95,2481,Female
HUN,95,10167,Female
ISL,95,324,Female
IND,95,131216,Female
IDN,95,16898,Female
IRN,95,4400,Female
IRQ,95,1203,Female
IRL,95,3986,Female
ISR,95,7456,Female
ITA,95,133178,Female
CIV,95,54,Female
JAM,95,621,Female
JPN,95,422131,Female
KAZ,95,2761,Female
JOR,95,313,Female
KEN,95,248,Female
PRK,95,3422,Female
KOR,95,35207,Female
KWT,95,8,Female
KGZ,95,809,Female
LAO,95,204,Female
LBN,95,1014,Female
LSO,95,105,Female
LVA,95,3989,Female
LBR,95,21,Female
LBY,95,338,Female
LTU,95,5259,Female
LUX,95,567,Female
MDG,95,682,Female
MWI,95,109,Female
MYS,95,2569,Female
MDV,95,39,Female
MLI,95,79,Female
MLT,95,493,Female
MRT,95,94,Female
MUS,95,616,Female
MEX,95,50439,Female
MNG,95,190,Female
MDA,95,1115,Female
MNE,95,145,Female
MAR,95,1095,Female
MOZ,95,179,Female
OMN,95,628,Female
NAM,95,59,Female
NPL,95,1097,Female
NLD,95,20726,Female
VUT,95,2,Female
NZL,95,4544,Female
NIC,95,1711,Female
NER,95,77,Female
NGA,95,396,Female
NOR,95,7616,Female
FSM,95,2,Female
PAK,95,3809,Female
PAN,95,2620,Female
PNG,95,35,Female
PRY,95,1450,Female
PER,95,8661,Female
PHL,95,12613,Female
POL,95,43716,Female
PRT,95,14527,Female
GNB,95,5,Female
TLS,95,33,Female
QAT,95,83,Female
ROU,95,10895,Female
RUS,95,91202,Female
RWA,95,187,Female
LCA,95,58,Female
VCT,95,21,Female
STP,95,7,Female
SAU,95,1834,Female
SEN,95,130,Female
SRB,95,2128,Female
SYC,95,29,Female
SLE,95,136,Female
SGP,95,3047,Female
SVK,95,2424,Female
VNM,95,72544,Female
SVN,95,2481,Female
SOM,95,276,Female
ZAF,95,1026,Female
ZWE,95,234,Female
ESP,95,83622,Female
SSD,95,225,Female
SDN,95,1621,Female
SUR,95,116,Female
SWZ,95,36,Female
SWE,95,15951,Female
CHE,95,12378,Female
SYR,95,1174,Female
TJK,95,240,Female
THA,95,34688,Female
TGO,95,29,Female
TON,95,5,Female
TTO,95,444,Female
ARE,95,151,Female
TUN,95,2122,Female
TUR,95,14982,Female
TKM,95,559,Female
UGA,95,154,Female
UKR,95,23467,Female
MKD,95,211,Female
EGY,95,7926,Female
GBR,95,95559,Female
TZA,95,182,Female
USA,95,447633,Female
BFA,95,87,Female
URY,95,7617,Female
UZB,95,2887,Female
VEN,95,10876,Female
WSM,95,8,Female
YEM,95,566,Female
ZMB,95,102,Female
AFG,100,28,Female
ALB,100,36,Female
DZA,100,452,Female
AGO,100,27,Female
ATG,100,1,Female
AZE,100,94,Female
ARG,100,3423,Female
AUS,100,3419,Female
AUT,100,949,Female
BHS,100,4,Female
BHR,100,5,Female
BGD,100,3820,Female
ARM,100,176,Female
BRB,100,111,Female
BEL,100,1586,Female
BTN,100,45,Female
BOL,100,1041,Female
BIH,100,126,Female
BWA,100,2,Female
BRA,100,15475,Female
BLZ,100,4,Female
SLB,100,2,Female
BRN,100,1,Female
BGR,100,108,Female
MMR,100,173,Female
BDI,100,14,Female
BLR,100,364,Female
KHM,100,31,Female
CMR,100,3,Female
CAN,100,7072,Female
CPV,100,4,Female
CAF,100,2,Female
LKA,100,192,Female
TCD,100,20,Female
CHL,100,2952,Female
CHN,100,61919,Female
COL,100,2656,Female
COM,100,1,Female
COG,100,0,Female
COD,100,140,Female
CRI,100,428,Female
HRV,100,187,Female
CUB,100,1952,Female
CYP,100,81,Female
CZE,100,309,Female
BEN,100,33,Female
DNK,100,1109,Female
DOM,100,1456,Female
ECU,100,2132,Female
SLV,100,183,Female
GNQ,100,0,Female
ETH,100,263,Female
ERI,100,21,Female
EST,100,121,Female
FJI,100,1,Female
FIN,100,821,Female
FRA,100,16450,Female
DJI,100,3,Female
GAB,100,0,Female
GEO,100,105,Female
GMB,100,0,Female
PSE,100,9,Female
DEU,100,15728,Female
GHA,100,10,Female
KIR,100,2,Female
GRC,100,1583,Female
GRD,100,2,Female
GTM,100,319,Female
GIN,100,3,Female
GUY,100,74,Female
HTI,100,239,Female
HND,100,340,Female
HUN,100,480,Female
ISL,100,40,Female
IND,100,30698,Female
IDN,100,1189,Female
IRN,100,280,Female
IRQ,100,127,Female
IRL,100,518,Female
ISR,100,791,Female
ITA,100,13462,Female
CIV,100,2,Female
JAM,100,70,Female
JPN,100,68864,Female
KAZ,100,207,Female
JOR,100,20,Female
KEN,100,7,Female
PRK,100,248,Female
KOR,100,3760,Female
KWT,100,0,Female
KGZ,100,53,Female
LAO,100,15,Female
LBN,100,124,Female
LSO,100,10,Female
LVA,100,480,Female
LBR,100,0,Female
LBY,100,25,Female
LTU,100,481,Female
LUX,100,54,Female
MDG,100,64,Female
MWI,100,4,Female
MYS,100,236,Female
MDV,100,6,Female
MLI,100,4,Female
MLT,100,63,Female
MRT,100,7,Female
MUS,100,100,Female
MEX,100,8238,Female
MNG,100,19,Female
MDA,100,68,Female
MNE,100,9,Female
MAR,100,48,Female
MOZ,100,7,Female
OMN,100,194,Female
NAM,100,2,Female
NPL,100,74,Female
NLD,100,2492,Female
VUT,100,0,Female
NZL,100,526,Female
NIC,100,309,Female
NER,100,3,Female
NGA,100,18,Female
NOR,100,880,Female
FSM,100,0,Female
PAK,100,267,Female
PAN,100,637,Female
PNG,100,1,Female
PRY,100,217,Female
PER,100,1091,Female
PHL,100,1578,Female
POL,100,3817,Female
PRT,100,1581,Female
GNB,100,0,Female
TLS,100,2,Female
QAT,100,59,Female
ROU,100,675,Female
RUS,100,8620,Female
RWA,100,4,Female
LCA,100,8,Female
VCT,100,3,Female
STP,100,1,Female
SAU,100,224,Female
SEN,100,5,Female
SRB,100,81,Female
SYC,100,4,Female
SLE,100,12,Female
SGP,100,598,Female
SVK,100,103,Female
VNM,100,18084,Female
SVN,100,159,Female
SOM,100,25,Female
ZAF,100,42,Female
ZWE,100,17,Female
ESP,100,10561,Female
SSD,100,17,Female
SDN,100,172,Female
SUR,100,18,Female
SWZ,100,3,Female
SWE,100,1832,Female
CHE,100,1385,Female
SYR,100,129,Female
TJK,100,13,Female
THA,100,6056,Female
TGO,100,0,Female
TON,100,0,Female
TTO,100,59,Female
ARE,100,22,Female
TUN,100,189,Female
TUR,100,1143,Female
TKM,100,59,Female
UGA,100,5,Female
UKR,100,1666,Female
MKD,100,8,Female
EGY,100,788,Female
GBR,100,12818,Female
TZA,100,5,Female
USA,100,76312,Female
BFA,100,1,Female
URY,100,1938,Female
UZB,100,385,Female
VEN,100,2087,Female
WSM,100,0,Female
YEM,100,51,Female
ZMB,100,4,Female
AFG,0,2907406,Male
ALB,0,86564,Male
DZA,0,2574062,Male
AGO,0,2923514,Male
ATG,0,3730,Male
AZE,0,435899,Male
ARG,0,1903426,Male
AUS,0,857499,Male
AUT,0,230364,Male
BHS,0,13896,Male
BHR,0,54608,Male
BGD,0,7320193,Male
ARM,0,107883,Male
BRB,0,7686,Male
BEL,0,326341,Male
BTN,0,32463,Male
BOL,0,605964,Male
BIH,0,68686,Male
BWA,0,137546,Male
BRA,0,7404646,Male
BLZ,0,19985,Male
SLB,0,53119,Male
BRN,0,16252,Male
BGR,0,160787,Male
MMR,0,2276580,Male
BDI,0,1037420,Male
BLR,0,277400,Male
KHM,0,907287,Male
CMR,0,2077822,Male
CAN,0,1020925,Male
CPV,0,26315,Male
CAF,0,372065,Male
LKA,0,844332,Male
TCD,0,1475507,Male
CHL,0,591860,Male
CHN,0,44456332,Male
COL,0,1898922,Male
COM,0,62913,Male
COG,0,415382,Male
COD,0,7991895,Male
CRI,0,178099,Male
HRV,0,94827,Male
CUB,0,293500,Male
CYP,0,33386,Male
CZE,0,287156,Male
BEN,0,968520,Male
DNK,0,158372,Male
DOM,0,511788,Male
ECU,0,852480,Male
SLV,0,294856,Male
GNQ,0,100908,Male
ETH,0,8520306,Male
ERI,0,252785,Male
EST,0,35833,Male
FJI,0,45916,Male
FIN,0,135260,Male
FRA,0,1850423,Male
DJI,0,50198,Male
GAB,0,161882,Male
GEO,0,138258,Male
GMB,0,206791,Male
PSE,0,354510,Male
DEU,0,2082343,Male
GHA,0,2129110,Male
KIR,0,7771,Male
GRC,0,211175,Male
GRD,0,4610,Male
GTM,0,1055310,Male
GIN,0,1057293,Male
GUY,0,37908,Male
HTI,0,643767,Male
HND,0,520427,Male
HUN,0,237052,Male
ISL,0,10481,Male
IND,0,61228414,Male
IDN,0,12092736,Male
IRN,0,3913297,Male
IRQ,0,2768066,Male
IRL,0,161560,Male
ISR,0,434626,Male
ITA,0,1197289,Male
CIV,0,2078375,Male
JAM,0,117906,Male
JPN,0,2453834,Male
KAZ,0,990433,Male
JOR,0,542518,Male
KEN,0,3558343,Male
PRK,0,893899,Male
KOR,0,974300,Male
KWT,0,148199,Male
KGZ,0,390192,Male
LAO,0,406336,Male
LBN,0,289068,Male
LSO,0,127621,Male
LVA,0,59441,Male
LBR,0,377951,Male
LBY,0,320512,Male
LTU,0,74742,Male
LUX,0,17102,Male
MDG,0,2078553,Male
MWI,0,1477013,Male
MYS,0,1356480,Male
MDV,0,18395,Male
MLI,0,1833532,Male
MLT,0,11144,Male
MRT,0,351305,Male
MUS,0,32650,Male
MEX,0,5604781,Male
MNG,0,190221,Male
MDA,0,103954,Male
MNE,0,19125,Male
MAR,0,1706330,Male
MOZ,0,2590850,Male
OMN,0,231912,Male
NAM,0,168341,Male
NPL,0,1385708,Male
NLD,0,440380,Male
VUT,0,21657,Male
NZL,0,154692,Male
NIC,0,335511,Male
NER,0,2440373,Male
NGA,0,17377466,Male
NOR,0,155382,Male
FSM,0,6295,Male
PAK,0,14509296,Male
PAN,0,199050,Male
PNG,0,572643,Male
PRY,0,358637,Male
PER,0,1449868,Male
PHL,0,5450633,Male
POL,0,967319,Male
PRT,0,206364,Male
GNB,0,153942,Male
TLS,0,90693,Male
QAT,0,69262,Male
ROU,0,482783,Male
RUS,0,4762826,Male
RWA,0,949898,Male
LCA,0,5485,Male
VCT,0,3904,Male
STP,0,16064,Male
SAU,0,1510712,Male
SEN,0,1326412,Male
SRB,0,216711,Male
SYC,0,4097,Male
SLE,0,580904,Male
SGP,0,134065,Male
SVK,0,145185,Male
VNM,0,4164842,Male
SVN,0,52033,Male
SOM,0,1423977,Male
ZAF,0,2918993,Male
ZWE,0,1054557,Male
ESP,0,1025667,Male
SSD,0,864864,Male
SDN,0,3215817,Male
SUR,0,27047,Male
SWZ,0,72522,Male
SWE,0,309240,Male
CHE,0,231280,Male
SYR,0,979588,Male
TJK,0,697535,Male
THA,0,1850417,Male
TGO,0,611674,Male
TON,0,6263,Male
TTO,0,44905,Male
ARE,0,254845,Male
TUN,0,515063,Male
TUR,0,3356730,Male
TKM,0,335491,Male
UGA,0,3938451,Male
UKR,0,1087540,Male
MKD,0,57665,Male
EGY,0,6528609,Male
GBR,0,2009363,Male
TZA,0,4924670,Male
USA,0,10055063,Male
BFA,0,1766880,Male
URY,0,120998,Male
UZB,0,1766870,Male
VEN,0,1202873,Male
WSM,0,14025,Male
YEM,0,2099843,Male
ZMB,0,1489489,Male
AFG,5,2774630,Male
ALB,5,87732,Male
DZA,5,2366637,Male
AGO,5,2568244,Male
ATG,5,3668,Male
AZE,5,460346,Male
ARG,5,1889129,Male
AUS,5,841026,Male
AUT,5,219996,Male
BHS,5,13649,Male
BHR,5,58503,Male
BGD,5,7476957,Male
ARM,5,113643,Male
BRB,5,7875,Male
BEL,5,345558,Male
BTN,5,31475,Male
BOL,5,602325,Male
BIH,5,83189,Male
BWA,5,135080,Male
BRA,5,7464840,Male
BLZ,5,19578,Male
SLB,5,47985,Male
BRN,5,17907,Male
BGR,5,173016,Male
MMR,5,2271644,Male
BDI,5,916098,Male
BLR,5,306942,Male
KHM,5,893050,Male
CMR,5,1881835,Male
CAN,5,1011765,Male
CPV,5,26956,Male
CAF,5,350619,Male
LKA,5,856054,Male
TCD,5,1265436,Male
CHL,5,643991,Male
CHN,5,46320144,Male
COL,5,1893684,Male
COM,5,58084,Male
COG,5,388643,Male
COD,5,6888387,Male
CRI,5,182964,Male
HRV,5,104113,Male
CUB,5,322660,Male
CYP,5,34761,Male
CZE,5,285030,Male
BEN,5,856395,Male
DNK,5,152596,Male
DOM,5,508235,Male
ECU,5,822971,Male
SLV,5,292036,Male
GNQ,5,87182,Male
ETH,5,7720508,Male
ERI,5,243666,Male
EST,5,38077,Male
FJI,5,44880,Male
FIN,5,155843,Male
FRA,5,1995914,Male
DJI,5,49542,Male
GAB,5,141075,Male
GEO,5,147779,Male
GMB,5,178154,Male
PSE,5,343360,Male
DEU,5,1970345,Male
GHA,5,1985078,Male
KIR,5,7479,Male
GRC,5,243575,Male
GRD,5,4665,Male
GTM,5,1012605,Male
GIN,5,938907,Male
GUY,5,37964,Male
HTI,5,629566,Male
HND,5,505121,Male
HUN,5,229364,Male
ISL,5,11493,Male
IND,5,61877169,Male
IDN,5,12411280,Male
IRN,5,3566704,Male
IRQ,5,2687416,Male
IRL,5,183869,Male
ISR,5,422770,Male
ITA,5,1374731,Male
CIV,5,1818185,Male
JAM,5,119381,Male
JPN,5,2773482,Male
KAZ,5,1001296,Male
JOR,5,588281,Male
KEN,5,3508267,Male
PRK,5,861542,Male
KOR,5,1158751,Male
KWT,5,170630,Male
KGZ,5,394094,Male
LAO,5,392013,Male
LBN,5,306544,Male
LSO,5,112635,Male
LVA,5,48731,Male
LBR,5,346028,Male
LBY,5,339627,Male
LTU,5,80143,Male
LUX,5,16733,Male
MDG,5,1845421,Male
MWI,5,1381621,Male
MYS,5,1291474,Male
MDV,5,19317,Male
